name,facebook_uri,hours,images
O.Noir,O.NoirToronto,"{'mon_1_open': '18:30', 'mon_1_close': '19:15', 'tue_1_open': '18:30', 'tue_1_close': '19:15', 'wed_1_open': '18:30', 'wed_1_close': '19:15', 'thu_1_open': '17:45', 'thu_1_close': '20:15', 'fri_1_open': '17:45', 'fri_1_close': '20:15', 'sat_1_open': '17:45', 'sat_1_close': '20:15', 'sun_1_open': '18:30', 'sun_1_close': '19:15'}",
"OFinns Irish Temper",OfinnsIrishTemperOakville,"{'mon_1_open': '11:30', 'mon_1_close': '00:00', 'tue_1_open': '11:30', 'tue_1_close': '00:00', 'wed_1_open': '11:30', 'wed_1_close': '00:00', 'thu_1_open': '11:30', 'thu_1_close': '01:00', 'fri_1_open': '11:30', 'fri_1_close': '02:00', 'sat_1_open': '12:00', 'sat_1_close': '02:00', 'sun_1_open': '12:00', 'sun_1_close': '00:00'}",
"OKAPI Restaurant & BAR / Le Grand Baoba",OKAPI-Restaurant-BAR-Le-Grand-Baoba-497365293688765,"{'mon_1_open': '10:00', 'mon_1_close': '03:15', 'tue_1_open': '10:00', 'tue_1_close': '03:15', 'wed_1_open': '10:00', 'wed_1_close': '03:15', 'thu_1_open': '10:00', 'thu_1_close': '03:15', 'fri_1_open': '10:00', 'fri_1_close': '03:15', 'sat_1_open': '10:00', 'sat_1_close': '03:15', 'sun_1_open': '10:00', 'sun_1_close': '03:15'}",
"OMG Coffee + Bakeshop",OMG.Coffee.bakeshop,"{'tue_1_open': '08:00', 'tue_1_close': '19:00', 'wed_1_open': '08:00', 'wed_1_close': '19:00', 'thu_1_open': '08:00', 'thu_1_close': '19:00', 'fri_1_open': '08:00', 'fri_1_close': '19:00', 'sat_1_open': '08:00', 'sat_1_close': '19:00', 'sun_1_open': '09:00', 'sun_1_close': '17:00'}",
"OMG on the Park",OMGonthePark,"{'mon_1_open': '07:00', 'mon_1_close': '18:00', 'tue_1_open': '07:00', 'tue_1_close': '18:00', 'wed_1_open': '07:00', 'wed_1_close': '18:00', 'thu_1_open': '07:00', 'thu_1_close': '18:00', 'fri_1_open': '07:00', 'fri_1_close': '18:00', 'sat_1_open': '08:30', 'sat_1_close': '17:00', 'sun_1_open': '08:30', 'sun_1_close': '17:00'}",
"OPA Souvlaki of Greece",OPA-Souvlaki-of-Greece-1512045525676620,"{'mon_1_open': '11:00', 'mon_1_close': '21:00', 'tue_1_open': '11:00', 'tue_1_close': '21:00', 'wed_1_open': '11:00', 'wed_1_close': '21:00', 'thu_1_open': '11:00', 'thu_1_close': '21:00', 'fri_1_open': '11:00', 'fri_1_close': '22:00', 'sat_1_open': '11:00', 'sat_1_close': '22:00', 'sun_1_open': '00:00', 'sun_1_close': '21:00'}",
OPatioRestaurant/,OPatioRestaurant/,"{'mon_1_open': '11:30', 'mon_1_close': '10:00', 'tue_1_open': '11:30', 'tue_1_close': '10:00', 'wed_1_open': '11:30', 'wed_1_close': '10:00', 'thu_1_open': '11:30', 'thu_1_close': '10:00', 'fri_1_open': '11:30', 'fri_1_close': '10:00', 'sat_1_open': '11:30', 'sat_1_close': '10:00', 'sun_1_open': '11:30', 'sun_1_close': '10:00'}",
"OTW Grill",OtwGrill,"{'mon_1_open': '08:00', 'mon_1_close': '15:00', 'tue_1_open': '08:00', 'tue_1_close': '15:00', 'wed_1_open': '08:00', 'wed_1_close': '15:00', 'thu_1_open': '08:00', 'thu_1_close': '15:00', 'fri_1_open': '08:00', 'fri_1_close': '15:00'}",
"Oakwood Espresso",oakwoodespresso,"{'mon_1_open': '07:00', 'mon_1_close': '16:30', 'tue_1_open': '07:00', 'tue_1_close': '16:30', 'wed_1_open': '07:00', 'wed_1_close': '16:30', 'thu_1_open': '07:00', 'thu_1_close': '16:30', 'fri_1_open': '07:00', 'fri_1_close': '16:30', 'sat_1_open': '08:00', 'sat_1_close': '16:00', 'sun_1_open': '08:00', 'sun_1_close': '16:00'}",
"Oasis Rooftop Lounge",pages/Oasis-Rooftop-Lounge/145550008846321,"{'mon_1_open': '11:30', 'mon_1_close': '01:00', 'tue_1_open': '11:30', 'tue_1_close': '01:00', 'wed_1_open': '11:30', 'wed_1_close': '01:00', 'thu_1_open': '11:30', 'thu_1_close': '02:00', 'fri_1_open': '00:00', 'fri_1_close': '01:00', 'fri_2_open': '14:00', 'fri_2_close': '23:59', 'sat_1_open': '11:30', 'sat_1_close': '02:00', 'sun_1_open': '11:30', 'sun_1_close': '23:00'}",
"Oats & Ivy",oatsandivyTO,,
"Oca Nera Fine Italian Cuisine",pages/Oca-Nera-Fine-Italian-Cuisine/130221747008906,,
"Occasions Restaurant",pages/Occasions-Restaurant/138010662879415,,
"Ocean 49 Restaurant & Lounge",Ocean-49-Restaurant-Lounge-406102770346,,
"Ocean Miracle Seafood Inc.",oceanmiracleseafood,,
Oddseoul,pages/Oddseoul/205385652920184,"{'mon_1_open': '18:00', 'mon_1_close': '02:00', 'tue_1_open': '18:00', 'tue_1_close': '02:00', 'wed_1_open': '18:00', 'wed_1_close': '02:00', 'thu_1_open': '18:00', 'thu_1_close': '02:00', 'fri_1_open': '18:00', 'fri_1_close': '02:00', 'sat_1_open': '18:00', 'sat_1_close': '02:00', 'sun_1_open': '18:00', 'sun_1_close': '02:00'}",
"Off the Hook Gourmet Co",oth749,"{'mon_1_open': '16:00', 'mon_1_close': '22:00', 'tue_1_open': '16:00', 'tue_1_close': '22:00', 'wed_1_open': '16:00', 'wed_1_close': '22:00', 'thu_1_open': '12:00', 'thu_1_close': '22:00', 'fri_1_open': '12:00', 'fri_1_close': '22:00', 'sat_1_open': '12:00', 'sat_1_close': '22:00', 'sun_1_open': '12:00', 'sun_1_close': '21:00'}",
"Oh Geul Boh Geul Restaurant",Oh-Geul-Boh-Geul-Restaurant-129852493715706,"{'mon_1_open': '11:00', 'mon_1_close': '02:00', 'tue_1_open': '11:00', 'tue_1_close': '02:00', 'wed_1_open': '11:00', 'wed_1_close': '02:00', 'thu_1_open': '11:00', 'thu_1_close': '02:00', 'fri_1_open': '11:00', 'fri_1_close': '02:00', 'sat_1_open': '11:00', 'sat_1_close': '02:00', 'sun_1_open': '11:00', 'sun_1_close': '00:00'}",
"Oishi Sushi",pages/Oishi-Sushi/137185889661016,,
"Okay Okay Diner",pages/Okay-Okay-Diner/132178046802397,,
"Okonomi House Restaurant",pages/Okonomi-House-Restaurant/137262332953626,,
"Old Brock Cafe & Pizzeria The",pages/Old-Brock-Cafe-Pizzeria-The/137956979552075,,
"Old Country Inn Viennese Restaurant",Old-Country-Inn-Viennese-Restaurant-114455715267570,"{'mon_1_open': '12:00', 'mon_1_close': '21:00', 'tue_1_open': '12:00', 'tue_1_close': '21:00', 'wed_1_open': '12:00', 'wed_1_close': '21:00', 'thu_1_open': '12:00', 'thu_1_close': '21:00', 'fri_1_open': '12:00', 'fri_1_close': '22:00', 'sat_1_open': '12:00', 'sat_1_close': '22:00', 'sun_1_open': '12:00', 'sun_1_close': '21:00'}",
"Old Mill Toronto",oldmilltoronto,,
"Old Nick Pub",oldnickpub,"{'mon_1_open': '15:00', 'mon_1_close': '02:00', 'tue_1_open': '15:00', 'tue_1_close': '02:00', 'wed_1_open': '15:00', 'wed_1_close': '02:00', 'thu_1_open': '15:00', 'thu_1_close': '02:00', 'fri_1_open': '15:00', 'fri_1_close': '02:00', 'sat_1_open': '11:00', 'sat_1_close': '02:00', 'sun_1_open': '11:00', 'sun_1_close': '02:00'}",
"Old School",OldSchoolyyz,"{'mon_1_open': '09:00', 'mon_1_close': '15:00', 'tue_1_open': '09:00', 'tue_1_close': '15:00', 'wed_1_open': '09:00', 'wed_1_close': '23:00', 'thu_1_open': '09:00', 'thu_1_close': '02:00', 'fri_1_open': '09:00', 'fri_1_close': '02:00', 'sat_1_open': '09:00', 'sat_1_close': '02:00', 'sun_1_open': '09:00', 'sun_1_close': '23:00'}",
"Old York Bar & Grill",oldyorktoronto,"{'mon_1_open': '12:00', 'mon_1_close': '00:00', 'tue_1_open': '12:00', 'tue_1_close': '00:00', 'wed_1_open': '12:00', 'wed_1_close': '00:00', 'thu_1_open': '12:00', 'thu_1_close': '00:00', 'fri_1_open': '12:00', 'fri_1_close': '02:00', 'sat_1_open': '10:00', 'sat_1_close': '02:00', 'sun_1_open': '10:00', 'sun_1_close': '00:00'}",
"Olde Yorke Fish & Chips",Olde-Yorke-Fish-Chips-155144274508650,"{'mon_1_open': '11:00', 'mon_1_close': '21:00', 'tue_1_open': '11:00', 'tue_1_close': '21:00', 'wed_1_open': '11:00', 'wed_1_close': '21:00', 'thu_1_open': '11:00', 'thu_1_close': '21:00', 'fri_1_open': '11:00', 'fri_1_close': '21:00', 'sat_1_open': '11:00', 'sat_1_close': '21:00'}",
"Oliver & Bonacini CafÃ© Grill, Bayview Village",obbayviewvillage,"{'mon_1_open': '11:00', 'mon_1_close': '21:00', 'tue_1_open': '11:00', 'tue_1_close': '22:00', 'wed_1_open': '11:00', 'wed_1_close': '22:00', 'thu_1_open': '11:00', 'thu_1_close': '22:00', 'fri_1_open': '11:00', 'fri_1_close': '22:00', 'sat_1_open': '10:00', 'sat_1_close': '22:00', 'sun_1_open': '10:00', 'sun_1_close': '21:00'}",
"Oliver & Bonacini CafÃ© Grill, Oakville",oboakville,"{'mon_1_open': '11:30', 'mon_1_close': '20:00', 'tue_1_open': '11:30', 'tue_1_close': '20:00', 'wed_1_open': '11:30', 'wed_1_close': '20:00', 'thu_1_open': '11:30', 'thu_1_close': '21:00', 'fri_1_open': '11:30', 'fri_1_close': '22:00', 'sat_1_open': '10:30', 'sat_1_close': '22:00', 'sun_1_open': '10:30', 'sun_1_close': '20:00'}",
"Oliver & Bonacini Café Grill, Yonge & Front",obyongefront,"{'mon_1_open': '11:30', 'mon_1_close': '22:00', 'tue_1_open': '11:30', 'tue_1_close': '22:00', 'wed_1_open': '11:30', 'wed_1_close': '23:00', 'thu_1_open': '11:30', 'thu_1_close': '00:00', 'fri_1_open': '11:30', 'fri_1_close': '00:00', 'sat_1_open': '11:30', 'sat_1_close': '00:00', 'sun_1_open': '11:30', 'sun_1_close': '22:00'}",
"Oliver & Bonacini Hospitality",OliverBonacini,,
"Olymbas Grill",pages/Olymbas-Grill/1429985503916015,,
"Olympic 76 Pizza",pages/Olympic-76-Pizza/127790683928199,"{'mon_1_open': '12:00', 'mon_1_close': '23:30', 'tue_1_open': '12:00', 'tue_1_close': '23:30', 'wed_1_open': '12:00', 'wed_1_close': '23:30', 'thu_1_open': '12:00', 'thu_1_close': '23:30', 'fri_1_open': '12:00', 'fri_1_close': '23:30', 'sat_1_open': '15:00', 'sat_1_close': '23:30', 'sun_1_open': '17:00', 'sun_1_close': '23:00'}",
"Om Restaurant, Indian and Tibetan Food",omrestaurantoronto,"{'tue_1_open': '11:00', 'tue_1_close': '15:00', 'wed_1_open': '11:00', 'wed_1_close': '15:00', 'thu_1_open': '11:00', 'thu_1_close': '15:00', 'fri_1_open': '11:00', 'fri_1_close': '15:00', 'sat_1_open': '10:00', 'sat_1_close': '23:00', 'sun_1_open': '10:00', 'sun_1_close': '22:00', 'tue_2_open': '17:00', 'tue_2_close': '23:00', 'wed_2_open': '17:00', 'wed_2_close': '23:00', 'thu_2_open': '17:00', 'thu_2_close': '23:00', 'fri_2_open': '17:00', 'fri_2_close': '23:00'}",
"Omid Restaurant",pages/Omid-Restaurant/1069922286399339,,
"Omni Jewels and Java Cafe",Omni-Jewels-and-Java-Cafe-138598373196798,"{'mon_1_open': '08:00', 'mon_1_close': '20:30', 'tue_1_open': '08:00', 'tue_1_close': '20:30', 'wed_1_open': '08:00', 'wed_1_close': '20:30', 'thu_1_open': '08:00', 'thu_1_close': '20:30', 'fri_1_open': '08:00', 'fri_1_close': '20:30', 'sun_1_open': '08:00', 'sun_1_close': '20:30'}",
"One Fourteen Caribbean Restaurant",OneFourteenCaribbeanRestaurant,"{'mon_1_open': '11:00', 'mon_1_close': '21:00', 'tue_1_open': '11:00', 'tue_1_close': '21:00', 'wed_1_open': '11:00', 'wed_1_close': '21:00', 'thu_1_open': '11:00', 'thu_1_close': '21:00', 'fri_1_open': '11:00', 'fri_1_close': '02:00', 'sat_1_open': '11:00', 'sat_1_close': '22:00', 'sun_1_open': '11:00', 'sun_1_close': '21:00'}",
"One Hour",onehour.cc,"{'mon_1_open': '12:00', 'mon_1_close': '22:30', 'tue_1_open': '12:00', 'tue_1_close': '22:30', 'wed_1_open': '12:00', 'wed_1_close': '22:30', 'thu_1_open': '12:00', 'thu_1_close': '22:30', 'fri_1_open': '12:00', 'fri_1_close': '22:30'}",
"One Restaurant",pages/One-Restaurant/924053167616833,"{'mon_1_open': '07:00', 'mon_1_close': '16:00', 'mon_2_open': '17:00', 'mon_2_close': '23:59', 'tue_1_open': '07:00', 'tue_1_close': '16:00', 'tue_2_open': '17:00', 'tue_2_close': '23:59', 'wed_1_open': '07:00', 'wed_1_close': '16:00', 'wed_2_open': '17:00', 'wed_2_close': '23:59', 'thu_1_open': '07:00', 'thu_1_close': '16:00', 'thu_2_open': '17:00', 'thu_2_close': '23:59', 'fri_1_open': '07:00', 'fri_1_close': '16:00', 'fri_2_open': '17:00', 'fri_2_close': '23:59', 'sat_1_open': '07:00', 'sat_1_close': '16:00', 'sat_2_open': '17:00', 'sat_2_close': '23:59', 'sun_1_open': '07:00', 'sun_1_close': '16:00', 'sun_2_open': '17:00', 'sun_2_close': '23:59'}",
"One Stop Restaurant",finecusine,"{'mon_1_open': '08:30', 'mon_1_close': '22:30', 'tue_1_open': '08:30', 'tue_1_close': '22:30', 'wed_1_open': '08:30', 'wed_1_close': '22:30', 'thu_1_open': '08:30', 'thu_1_close': '22:30', 'fri_1_open': '08:30', 'fri_1_close': '23:00', 'sat_1_open': '08:00', 'sat_1_close': '23:00'}",
"Only Pasta Inc.",onlypastainc,"{'mon_1_open': '09:00', 'mon_1_close': '18:00', 'tue_1_open': '09:00', 'tue_1_close': '18:00', 'wed_1_open': '09:00', 'wed_1_close': '18:00', 'thu_1_open': '09:00', 'thu_1_close': '18:00', 'fri_1_open': '09:00', 'fri_1_close': '18:00', 'sat_1_open': '09:00', 'sat_1_close': '17:00', 'sun_1_open': '09:00', 'sun_1_close': '13:00'}",
"Onnki Donburi",onnkidonburi,"{'mon_1_open': '11:30', 'mon_1_close': '15:00', 'mon_2_open': '17:00', 'mon_2_close': '22:00', 'tue_1_open': '11:30', 'tue_1_close': '15:00', 'tue_2_open': '17:00', 'tue_2_close': '22:00', 'wed_1_open': '11:30', 'wed_1_close': '15:00', 'wed_2_open': '17:00', 'wed_2_close': '22:00', 'thu_1_open': '11:30', 'thu_1_close': '15:00', 'thu_2_open': '17:00', 'thu_2_close': '22:00', 'fri_1_open': '11:30', 'fri_1_close': '15:00', 'fri_2_open': '17:00', 'fri_2_close': '22:00', 'sat_1_open': '11:30', 'sat_1_close': '15:00', 'sat_2_open': '17:00', 'sat_2_close': '22:00'}",
Opayourmouth,itsallGRK,,
"OpenStudio Art Café",openstudioartcafe,"{'mon_1_open': '00:00', 'mon_1_close': '19:00', 'tue_1_open': '11:00', 'tue_1_close': '19:00', 'wed_1_open': '11:00', 'wed_1_close': '19:00', 'thu_1_open': '11:00', 'thu_1_close': '19:00', 'fri_1_open': '11:00', 'fri_1_close': '19:00', 'sat_1_open': '10:00', 'sat_1_close': '19:00', 'sun_1_open': '10:00', 'sun_1_close': '19:00'}",
"Opera Bob's Public House",pages/Opera-Bobs-Public-House/129398233778494,"{'mon_1_open': '17:00', 'mon_1_close': '02:00', 'tue_1_open': '17:00', 'tue_1_close': '02:00', 'wed_1_open': '17:00', 'wed_1_close': '02:00', 'thu_1_open': '17:00', 'thu_1_close': '02:00', 'fri_1_open': '17:00', 'fri_1_close': '02:00', 'sat_1_open': '13:00', 'sat_1_close': '02:30', 'sun_1_open': '13:00', 'sun_1_close': '02:30'}",
"Opus Restaurant On Prince Arthur",pages/Opus-Restaurant-On-Prince-Arthur/138488549499170,,
"Ora Mangiamo",pages/Ora-Mangiamo/220875924945748,,
"Orange Caramel",Orange-Caramel-160543954012249,"{'mon_1_open': '12:00', 'mon_1_close': '00:00', 'tue_1_open': '12:00', 'tue_1_close': '00:00', 'wed_1_open': '12:00', 'wed_1_close': '00:00', 'thu_1_open': '12:00', 'thu_1_close': '00:00', 'fri_1_open': '12:00', 'fri_1_close': '00:00', 'sat_1_open': '12:00', 'sat_1_close': '00:00', 'sun_1_open': '12:00', 'sun_1_close': '00:00'}",
"Orange Snail",pages/Orange-Snail/169910343038038,,
"Oregano Pizza & Pasta",pages/Oregano-Pizza-Pasta/133602083325014,,
Oretta,OrettaToronto,"{'mon_1_open': '09:00', 'mon_1_close': '22:00', 'tue_1_open': '09:00', 'tue_1_close': '23:00', 'wed_1_open': '09:00', 'wed_1_close': '23:00', 'thu_1_open': '09:00', 'thu_1_close': '23:00', 'fri_1_open': '09:00', 'fri_1_close': '23:00', 'sat_1_open': '09:00', 'sat_1_close': '23:00', 'sun_1_open': '09:00', 'sun_1_close': '23:00'}",
Organic-Garage-596749617015455/,Organic-Garage-596749617015455/,,
Organic-Garage-605889202887880/,Organic-Garage-605889202887880/,,
"Oriental Cusine",pages/Oriental-Cusine/1534151816890329,,
"Origin Restaurant",Origin-Restaurant-116052138417732,"{'tue_1_open': '18:00', 'tue_1_close': '12:00', 'wed_1_open': '18:00', 'wed_1_close': '12:00', 'thu_1_open': '18:00', 'thu_1_close': '12:00', 'fri_1_open': '18:00', 'fri_1_close': '12:00', 'sat_1_open': '18:00', 'sat_1_close': '12:00', 'sun_1_open': '18:00', 'sun_1_close': '12:00'}",
"Original's Ale House",OriginalsAleHouse,"{'mon_1_open': '11:00', 'mon_1_close': '00:00', 'tue_1_open': '11:00', 'tue_1_close': '01:00', 'wed_1_open': '11:00', 'wed_1_close': '01:00', 'thu_1_open': '11:00', 'thu_1_close': '02:00', 'fri_1_open': '11:00', 'fri_1_close': '02:00', 'sat_1_open': '11:00', 'sat_1_close': '02:00', 'sun_1_open': '11:00', 'sun_1_close': '00:00'}",
"Orly Grill",pages/Orly-Grill/327774874027294,,
"Orsola's Cucina",orsolascucina,"{'mon_1_open': '11:00', 'mon_1_close': '18:00', 'tue_1_open': '11:00', 'tue_1_close': '18:00', 'wed_1_open': '11:00', 'wed_1_close': '18:00', 'thu_1_open': '11:00', 'thu_1_close': '18:00', 'fri_1_open': '11:00', 'fri_1_close': '18:00', 'sat_1_open': '11:00', 'sat_1_close': '16:00'}",
"Osaka Sushi",OsakaToronto,"{'mon_1_open': '11:30', 'mon_1_close': '22:00', 'tue_1_open': '11:30', 'tue_1_close': '22:00', 'wed_1_open': '11:30', 'wed_1_close': '22:00', 'thu_1_open': '11:30', 'thu_1_close': '22:00', 'fri_1_open': '11:30', 'fri_1_close': '22:30', 'sat_1_open': '11:30', 'sat_1_close': '22:30', 'sun_1_open': '11:30', 'sun_1_close': '22:00'}",
"Osaka Sushi Japanese Restaurant",Osaka-Sushi-Japanese-Restaurant-272622199580662,"{'mon_1_open': '11:30', 'mon_1_close': '23:00', 'tue_1_open': '11:30', 'tue_1_close': '23:00', 'wed_1_open': '11:30', 'wed_1_close': '23:00', 'thu_1_open': '11:30', 'thu_1_close': '23:00', 'fri_1_open': '11:30', 'fri_1_close': '23:00', 'sat_1_open': '12:30', 'sat_1_close': '22:30', 'sun_1_open': '16:30', 'sun_1_close': '22:30'}",
"Osgoode Hall Restaurant",pages/Osgoode-Hall-Restaurant/115767835231765,,
"Otabe Japanese Restaurant",pages/Otabe-Japanese-Restaurant/155893451698602,,
"Otto's Berlin Döner",ottosdoner,"{'mon_1_open': '12:00', 'mon_1_close': '21:00', 'tue_1_open': '12:00', 'tue_1_close': '21:00', 'wed_1_open': '12:00', 'wed_1_close': '21:00', 'thu_1_open': '12:00', 'thu_1_close': '21:00', 'fri_1_open': '12:00', 'fri_1_close': '23:00', 'sat_1_open': '12:00', 'sat_1_close': '23:00', 'sun_1_open': '12:00', 'sun_1_close': '21:00'}",
"Otto's Bierhalle",ottosbierhalle,"{'mon_1_open': '17:00', 'mon_1_close': '00:00', 'tue_1_open': '17:00', 'tue_1_close': '00:00', 'wed_1_open': '17:00', 'wed_1_close': '00:00', 'thu_1_open': '17:00', 'thu_1_close': '02:00', 'fri_1_open': '17:00', 'fri_1_close': '02:00', 'sat_1_open': '11:00', 'sat_1_close': '15:00', 'sat_2_open': '17:00', 'sat_2_close': '02:00', 'sun_1_open': '11:00', 'sun_1_close': '15:00', 'sun_2_open': '17:00', 'sun_2_close': '00:00'}",
"Our Thai Restaurant & Cafe",ourthai,"{'mon_1_open': '11:30', 'mon_1_close': '22:00', 'tue_1_open': '11:30', 'tue_1_close': '22:00', 'wed_1_open': '11:30', 'wed_1_close': '22:00', 'thu_1_open': '11:30', 'thu_1_close': '22:00', 'fri_1_open': '11:30', 'fri_1_close': '23:00', 'sat_1_open': '12:00', 'sat_1_close': '23:00'}",
"Out of This World Cafe",otwcafe,"{'mon_1_open': '07:30', 'mon_1_close': '16:30', 'tue_1_open': '07:30', 'tue_1_close': '16:30', 'wed_1_open': '07:30', 'wed_1_close': '16:30', 'thu_1_open': '07:30', 'thu_1_close': '16:30', 'fri_1_open': '07:30', 'fri_1_close': '16:30'}",
"Outpost Coffee Roasters",Outpost-Coffee-Roasters-103539916378232,"{'mon_1_open': '07:00', 'mon_1_close': '18:30', 'tue_1_open': '07:00', 'tue_1_close': '18:30', 'wed_1_open': '07:00', 'wed_1_close': '18:30', 'thu_1_open': '07:00', 'thu_1_close': '18:30', 'fri_1_open': '07:00', 'fri_1_close': '18:30', 'sat_1_open': '08:00', 'sat_1_close': '18:30', 'sun_1_open': '08:00', 'sun_1_close': '17:30'}",
"Outrigger Tap & Table",OutriggerTO,"{'mon_1_open': '11:00', 'mon_1_close': '23:00', 'tue_1_open': '11:00', 'tue_1_close': '23:00', 'wed_1_open': '11:00', 'wed_1_close': '23:00', 'thu_1_open': '11:00', 'thu_1_close': '00:00', 'fri_1_open': '11:00', 'fri_1_close': '00:00', 'sat_1_open': '08:00', 'sat_1_close': '00:00', 'sun_1_open': '08:00', 'sun_1_close': '23:00'}",
"Ouzeri on the Danforth",ouzeridanforth,,
"Over Easy Restaurants",overeasyyonge,,
Ovest,OvestCucina,"{'mon_1_open': '11:30', 'mon_1_close': '14:30', 'tue_1_open': '11:30', 'tue_1_close': '14:30', 'wed_1_open': '11:30', 'wed_1_close': '14:30', 'thu_1_open': '11:30', 'thu_1_close': '14:30', 'fri_1_open': '11:30', 'fri_1_close': '14:30', 'sat_1_open': '17:00', 'sat_1_close': '23:00', 'sun_1_open': '17:00', 'sun_1_close': '22:30', 'mon_2_open': '17:00', 'mon_2_close': '22:30', 'tue_2_open': '17:00', 'tue_2_close': '22:30', 'wed_2_open': '17:00', 'wed_2_close': '22:30', 'thu_2_open': '17:00', 'thu_2_close': '23:00', 'fri_2_open': '17:00', 'fri_2_close': '23:00'}",
OvestCucina/,OvestCucina/,"{'mon_1_open': '11:30', 'mon_1_close': '14:30', 'tue_1_open': '11:30', 'tue_1_close': '14:30', 'wed_1_open': '11:30', 'wed_1_close': '14:30', 'thu_1_open': '11:30', 'thu_1_close': '14:30', 'fri_1_open': '11:30', 'fri_1_close': '14:30', 'sat_1_open': '17:00', 'sat_1_close': '23:00', 'sun_1_open': '17:00', 'sun_1_close': '22:30', 'mon_2_open': '17:00', 'mon_2_close': '22:30', 'tue_2_open': '17:00', 'tue_2_close': '22:30', 'wed_2_open': '17:00', 'wed_2_close': '22:30', 'thu_2_open': '17:00', 'thu_2_close': '23:00', 'fri_2_open': '17:00', 'fri_2_close': '23:00'}",
"Owl Of Minerva",pages/Owl-Of-Minerva/117414325053688,,
"Oyaji Sushi - Korean Japanese Restaurant",10341oyaji,"{'mon_1_open': '11:30', 'mon_1_close': '23:00', 'tue_1_open': '11:30', 'tue_1_close': '23:00', 'wed_1_open': '11:30', 'wed_1_close': '23:00', 'thu_1_open': '11:30', 'thu_1_close': '23:00', 'fri_1_open': '11:30', 'fri_1_close': '23:00', 'sat_1_open': '11:30', 'sat_1_close': '23:00', 'sun_1_open': '14:00', 'sun_1_close': '22:00'}",
"Oyster Boy Restaurant",OysterBoyToronto,"{'mon_1_open': '17:00', 'mon_1_close': '22:00', 'tue_1_open': '17:00', 'tue_1_close': '22:00', 'wed_1_open': '17:00', 'wed_1_close': '22:00', 'thu_1_open': '17:00', 'thu_1_close': '23:00', 'fri_1_open': '17:00', 'fri_1_close': '23:00', 'sat_1_open': '15:00', 'sat_1_close': '23:00', 'sun_1_open': '15:00', 'sun_1_close': '22:00'}",
"Ozzy's Burgers",ozzysburgers,"{'mon_1_open': '10:00', 'mon_1_close': '23:00', 'tue_1_open': '10:00', 'tue_1_close': '23:00', 'wed_1_open': '10:00', 'wed_1_close': '23:00', 'thu_1_open': '10:00', 'thu_1_close': '23:00', 'fri_1_open': '10:00', 'fri_1_close': '02:00', 'sat_1_open': '10:00', 'sat_1_close': '02:00', 'sun_1_open': '10:00', 'sun_1_close': '23:00'}",
"P&M Restaurant",pandmrestaurant,,
"P.J. O'Brien Irish Pub and Restuarant",PJ-OBrien-Irish-Pub-and-Restuarant-92405440659,"{'mon_1_open': '11:00', 'mon_1_close': '01:00', 'tue_1_open': '11:00', 'tue_1_close': '01:00', 'wed_1_open': '11:00', 'wed_1_close': '01:00', 'thu_1_open': '11:00', 'thu_1_close': '02:00', 'fri_1_open': '11:00', 'fri_1_close': '02:00', 'sat_1_open': '11:00', 'sat_1_close': '02:00'}",
